state,year,week,week_cases,m_accum,f_accum,cases_accum
Morelos,2014,2,,,,
Nayarit,2014,2,,,,
Nuevo León,2014,2,,,,
Oaxaca,2014,2,,,,
Puebla,2014,2,,,,
Querétaro,2014,2,,,,
Quintana Roo,2014,2,,,,
San Luis Potosí,2014,2,,,,
Sinaloa,2014,2,,,,
Sonora,2014,2,,,,
Tabasco,2014,2,,,,
Tamaulipas,2014,2,,,,
Tlaxcala,2014,2,,,,
Veracruz,2014,2,,,,
Yucatán,2014,2,,,,
Zacatecas,2014,2,,,,
Aguascalientes,2014,3,,,,
Baja California,2014,3,7.0,3.0,6.0,
Baja California Sur,2014,3,3.0,1.0,2.0,
Campeche,2014,3,,,,
Coahuila,2014,3,,,,
Colima,2014,3,,,,
Chiapas,2014,3,,,,
Chihuahua,2014,3,,,,
Distrito Federal,2014,3,,,,
Durango,2014,3,,,,
Guanajuato,2014,3,,,,
Guerrero,2014,3,,,,
Hidalgo,2014,3,,,,
Jalisco,2014,3,,,,
México,2014,3,,,,
Michoacán,2014,3,,,1.0,
Morelos,2014,3,,,,
Nayarit,2014,3,,,,
Nuevo León,2014,3,,,,
Oaxaca,2014,3,,,,
Puebla,2014,3,,,,
Querétaro,2014,3,,,,
Quintana Roo,2014,3,,,,
San Luis Potosí,2014,3,,,,
Sinaloa,2014,3,,,,
Sonora,2014,3,,,,
Tabasco,2014,3,,,,
Tamaulipas,2014,3,,,,
Tlaxcala,2014,3,,,,
Veracruz,2014,3,,,,
Yucatán,2014,3,,,,
Zacatecas,2014,3,,,,
Aguascalientes,2014,4,,,,
Baja California,2014,4,6.0,5.0,10.0,
Baja California Sur,2014,4,,1.0,2.0,
Campeche,2014,4,,,,
Coahuila,2014,4,,,,
Colima,2014,4,,,,
Chiapas,2014,4,,,,
Chihuahua,2014,4,,,,
Distrito Federal,2014,4,,,,
Durango,2014,4,,,,
Guanajuato,2014,4,,,,
Guerrero,2014,4,,,,
Hidalgo,2014,4,,,,
Jalisco,2014,4,,,,
México,2014,4,,,,
Michoacán,2014,4,,,1.0,
Morelos,2014,4,,,,
Nayarit,2014,4,,,,
Nuevo León,2014,4,,,,
Oaxaca,2014,4,,,,
Puebla,2014,4,,,,
Querétaro,2014,4,,,,
Quintana Roo,2014,4,,,,
San Luis Potosí,2014,4,,,,
Sinaloa,2014,4,,,,
Sonora,2014,4,,,,
Tabasco,2014,4,,,,
Tamaulipas,2014,4,,,,
Tlaxcala,2014,4,,,,
Veracruz,2014,4,,,,
Yucatán,2014,4,,,,
Zacatecas,2014,4,,,,
Aguascalientes,2014,5,,,,
Baja California,2014,5,,5.0,10.0,
Baja California Sur,2014,5,1.0,1.0,3.0,
Campeche,2014,5,,,,
Coahuila,2014,5,,,,
Colima,2014,5,,,,
Chiapas,2014,5,,,,
Chihuahua,2014,5,,,,
Distrito Federal,2014,5,,,,
Durango,2014,5,,,,
Guanajuato,2014,5,,,,
Guerrero,2014,5,,,,
Hidalgo,2014,5,,,,
Jalisco,2014,5,,,,
México,2014,5,,,,
Michoacán,2014,5,1.0,,2.0,
Morelos,2014,5,,,,
Nayarit,2014,5,,,,
Nuevo León,2014,5,,,,
Oaxaca,2014,5,,,,
Puebla,2014,5,,,,
Querétaro,2014,5,,,,
Quintana Roo,2014,5,,,,
San Luis Potosí,2014,5,,,,
Sinaloa,2014,5,,,,
Sonora,2014,5,,,,
Tabasco,2014,5,,,,
Tamaulipas,2014,5,,,,
Tlaxcala,2014,5,,,,
Veracruz,2014,5,,,,
Yucatán,2014,5,,,,
Zacatecas,2014,5,,,,
Aguascalientes,2014,6,,,,
Baja California,2014,6,3.0,5.0,13.0,
Baja California Sur,2014,6,,1.0,3.0,
Campeche,2014,6,,,,
Coahuila,2014,6,,,,
Colima,2014,6,,,,
Chiapas,2014,6,,,,
Chihuahua,2014,6,,,,
Distrito Federal,2014,6,,,,
Durango,2014,6,,,,
Guanajuato,2014,6,,,,
Guerrero,2014,6,,,,
Hidalgo,2014,6,,,,
Jalisco,2014,6,,,,
México,2014,6,,,,
Michoacán,2014,6,3.0,1.0,4.0,
Morelos,2014,6,,,,
Nayarit,2014,6,,,,
Nuevo León,2014,6,,,,
Oaxaca,2014,6,,,,
Puebla,2014,6,,,,
Querétaro,2014,6,,,,
Quintana Roo,2014,6,,,,
San Luis Potosí,2014,6,,,,
Sinaloa,2014,6,,,,
Sonora,2014,6,,,,
Tabasco,2014,6,,,,
Tamaulipas,2014,6,,,,
Tlaxcala,2014,6,,,,
Veracruz,2014,6,,,,
Yucatán,2014,6,,,,
Zacatecas,2014,6,,,,
Aguascalientes,2014,7,,,,
Baja California,2014,7,1.0,5.0,14.0,
Baja California Sur,2014,7,,1.0,3.0,
Campeche,2014,7,,,,
Coahuila,2014,7,,,,
Colima,2014,7,,,,
Chiapas,2014,7,,,,
Chihuahua,2014,7,,,,
Distrito Federal,2014,7,,,,
Durango,2014,7,,,,
Guanajuato,2014,7,,,,
Guerrero,2014,7,,,,
Hidalgo,2014,7,,,,
Jalisco,2014,7,,,,
México,2014,7,,,,
Michoacán,2014,7,,1.0,4.0,
Morelos,2014,7,,,,
Nayarit,2014,7,,,,
Nuevo León,2014,7,,,,
Oaxaca,2014,7,,,,
Puebla,2014,7,,,,
Querétaro,2014,7,,,,
Quintana Roo,2014,7,,,,
San Luis Potosí,2014,7,,,,
Sinaloa,2014,7,,,,
Sonora,2014,7,,,,
Tabasco,2014,7,,,,
Tamaulipas,2014,7,,,,
Tlaxcala,2014,7,,,,
Veracruz,2014,7,,,,
Yucatán,2014,7,,,,
Zacatecas,2014,7,,,,
Aguascalientes,2014,8,,,,
Baja California,2014,8,,5.0,14.0,
Baja California Sur,2014,8,,1.0,3.0,
Campeche,2014,8,,,,
Coahuila,2014,8,,,,
Colima,2014,8,,,,
Chiapas,2014,8,,,,
Chihuahua,2014,8,,,,
Distrito Federal,2014,8,,,,
Durango,2014,8,,,,
Guanajuato,2014,8,,,,
Guerrero,2014,8,,,,
Hidalgo,2014,8,,,,
Jalisco,2014,8,,,,
México,2014,8,,,,
Michoacán,2014,8,,1.0,4.0,
Morelos,2014,8,,,,
Nayarit,2014,8,,,,
Nuevo León,2014,8,,,,
Oaxaca,2014,8,,,,
Puebla,2014,8,,,,
Querétaro,2014,8,,,,
Quintana Roo,2014,8,,,,
San Luis Potosí,2014,8,,,,
Sinaloa,2014,8,,,,
Sonora,2014,8,,,,
Tabasco,2014,8,,,,
Tamaulipas,2014,8,,,,
Tlaxcala,2014,8,,,,
Veracruz,2014,8,,,,
Yucatán,2014,8,,,,
Zacatecas,2014,8,,,,
Aguascalientes,2014,9,,,,
Baja California,2014,9,,5.0,14.0,
Baja California Sur,2014,9,,1.0,3.0,
Campeche,2014,9,,,,
Coahuila,2014,9,,,,
Colima,2014,9,,,,
Chiapas,2014,9,,,,
Chihuahua,2014,9,,,,
Distrito Federal,2014,9,,,,
Durango,2014,9,,,,
Guanajuato,2014,9,,,,
Guerrero,2014,9,,,,
Hidalgo,2014,9,,,,
Jalisco,2014,9,,,,
México,2014,9,,,,
Michoacán,2014,9,,1.0,4.0,
Morelos,2014,9,,,,
Nayarit,2014,9,,,,
Nuevo León,2014,9,,,,
Oaxaca,2014,9,,,,
Puebla,2014,9,,,,
Querétaro,2014,9,,,,
Quintana Roo,2014,9,,,,
San Luis Potosí,2014,9,,,,
Sinaloa,2014,9,,,,
Sonora,2014,9,,,,
Tabasco,2014,9,,,,
Tamaulipas,2014,9,,,,
Tlaxcala,2014,9,,,,
Veracruz,2014,9,,,,
Yucatán,2014,9,,,,
Zacatecas,2014,9,,,,
Aguascalientes,2014,10,,,,
Baja California,2014,10,,5.0,14.0,
Baja California Sur,2014,10,,1.0,3.0,
Campeche,2014,10,,,,
Coahuila,2014,10,4.0,4.0,,
Colima,2014,10,,,,
Chiapas,2014,10,,,,
Chihuahua,2014,10,,,,
Distrito Federal,2014,10,,,,
Durango,2014,10,,,,
Guanajuato,2014,10,,,,
Guerrero,2014,10,,,,
Hidalgo,2014,10,,,,
Jalisco,2014,10,,,,
México,2014,10,,,,
Michoacán,2014,10,,1.0,3.0,
Morelos,2014,10,,,,
Nayarit,2014,10,,,,
Nuevo León,2014,10,1.0,,1.0,
Oaxaca,2014,10,,,,
Puebla,2014,10,,,,
Querétaro,2014,10,,,,
Quintana Roo,2014,10,,,,
San Luis Potosí,2014,10,,,,
Sinaloa,2014,10,,,,
Sonora,2014,10,1.0,,1.0,
Tabasco,2014,10,,,,
Tamaulipas,2014,10,,,,
Tlaxcala,2014,10,,,,
Veracruz,2014,10,,,,
Yucatán,2014,10,,,,
Zacatecas,2014,10,,,,
Aguascalientes,2014,11,,,,
Baja California,2014,11,,5.0,14.0,
Baja California Sur,2014,11,,1.0,3.0,
Campeche,2014,11,,,,
Coahuila,2014,11,1.0,5.0,,
Colima,2014,11,,,,
Chiapas,2014,11,,,,
Chihuahua,2014,11,,,,
Distrito Federal,2014,11,,,,
Durango,2014,11,,,,
Guanajuato,2014,11,,,,
Guerrero,2014,11,,,,
Hidalgo,2014,11,,,,
Jalisco,2014,11,,,,
México,2014,11,,,,
Michoacán,2014,11,,1.0,3.0,
Morelos,2014,11,,,,
Nayarit,2014,11,,,,
Nuevo León,2014,11,,,1.0,
Oaxaca,2014,11,,,,
Puebla,2014,11,,,,
Querétaro,2014,11,,,,
Quintana Roo,2014,11,,,,
San Luis Potosí,2014,11,,,,
Sinaloa,2014,11,,,,
Sonora,2014,11,3.0,1.0,3.0,
Tabasco,2014,11,,,,
Tamaulipas,2014,11,,,,
Tlaxcala,2014,11,,,,
Veracruz,2014,11,,,,
Yucatán,2014,11,,,,
Zacatecas,2014,11,,,,
Aguascalientes,2014,12,,,,
Baja California,2014,12,,5.0,14.0,
Baja California Sur,2014,12,,1.0,3.0,
Campeche,2014,12,,,,
Coahuila,2014,12,2.0,5.0,2.0,
Colima,2014,12,,,,
Chiapas,2014,12,,,,
Chihuahua,2014,12,,,,
Distrito Federal,2014,12,,,,
Durango,2014,12,,,,
Guanajuato,2014,12,,,,
Guerrero,2014,12,,,,
Hidalgo,2014,12,,,,
Jalisco,2014,12,,,,
México,2014,12,,,,
Michoacán,2014,12,,1.0,2.0,
Morelos,2014,12,,,,
Nayarit,2014,12,,,,
Nuevo León,2014,12,,,1.0,
Oaxaca,2014,12,,,,
Puebla,2014,12,,,,
Querétaro,2014,12,,,,
Quintana Roo,2014,12,,,,
San Luis Potosí,2014,12,,,,
Sinaloa,2014,12,,,,
Sonora,2014,12,,1.0,3.0,
Tabasco,2014,12,,,,
Tamaulipas,2014,12,,,,
Tlaxcala,2014,12,,,,
Veracruz,2014,12,,,,
Yucatán,2014,12,,,,
Zacatecas,2014,12,,,,
Aguascalientes,2014,13,,,,
Baja California,2014,13,,5.0,14.0,
Baja California Sur,2014,13,,1.0,3.0,
Campeche,2014,13,,,,
Coahuila,2014,13,2.0,7.0,2.0,
Colima,2014,13,,,,
Chiapas,2014,13,,,,
Chihuahua,2014,13,,,,
Distrito Federal,2014,13,,,,
Durango,2014,13,,,,
Guanajuato,2014,13,,,,
Guerrero,2014,13,1.0,1.0,,
Hidalgo,2014,13,,,,
Jalisco,2014,13,,,,
México,2014,13,,,,
Michoacán,2014,13,,,,
Morelos,2014,13,,,,
Nayarit,2014,13,,,,
Nuevo León,2014,13,,,2.0,
Oaxaca,2014,13,,,,
Puebla,2014,13,,,,
Querétaro,2014,13,,,,
Quintana Roo,2014,13,,,,
San Luis Potosí,2014,13,,,,
Sinaloa,2014,13,,,,
Sonora,2014,13,2.0,1.0,5.0,
Tabasco,2014,13,,,,
Tamaulipas,2014,13,,,,
Tlaxcala,2014,13,,,,
Veracruz,2014,13,,,,
Yucatán,2014,13,,,,
Zacatecas,2014,13,,,,
Aguascalientes,2014,14,,,,
Baja California,2014,14,,5.0,14.0,
Baja California Sur,2014,14,,1.0,3.0,
Campeche,2014,14,,,,
Coahuila,2014,14,2.0,9.0,5.0,
Colima,2014,14,,,,
Chiapas,2014,14,,,,
Chihuahua,2014,14,,,,
Distrito Federal,2014,14,,,,
Durango,2014,14,,,,
Guanajuato,2014,14,,,,
Guerrero,2014,14,,1.0,,
Hidalgo,2014,14,,,,
Jalisco,2014,14,,,,
México,2014,14,,,,
Michoacán,2014,14,,,,
Morelos,2014,14,,,,
Nayarit,2014,14,,,,
Nuevo León,2014,14,,,2.0,
Oaxaca,2014,14,,,,
Puebla,2014,14,,,,
Querétaro,2014,14,,,,
Quintana Roo,2014,14,,,,
San Luis Potosí,2014,14,,,,
Sinaloa,2014,14,,,,
Sonora,2014,14,,1.0,5.0,
Tabasco,2014,14,,,,
Tamaulipas,2014,14,,,,
Tlaxcala,2014,14,,,,
Veracruz,2014,14,,,,
Yucatán,2014,14,,,,
Zacatecas,2014,14,,,,
Aguascalientes,2014,15,,,,
Baja California,2014,15,,5.0,14.0,
Baja California Sur,2014,15,,1.0,3.0,
Campeche,2014,15,,,,
Coahuila,2014,15,3.0,10.0,7.0,
Colima,2014,15,,,,
Chiapas,2014,15,,,,
Chihuahua,2014,15,,,,
Distrito Federal,2014,15,,,,
Durango,2014,15,,,,
Guanajuato,2014,15,,,,
Guerrero,2014,15,,1.0,,
Hidalgo,2014,15,,,,
Jalisco,2014,15,,,,
México,2014,15,,,,
Michoacán,2014,15,,,,
Morelos,2014,15,,,,
Nayarit,2014,15,,,,
Nuevo León,2014,15,,,2.0,
Oaxaca,2014,15,,,,
Puebla,2014,15,,,,
Querétaro,2014,15,,,,
Quintana Roo,2014,15,,,,
San Luis Potosí,2014,15,,,,
Sinaloa,2014,15,,,,
Sonora,2014,15,1.0,1.0,6.0,
Tabasco,2014,15,,,,
Tamaulipas,2014,15,,,,
Tlaxcala,2014,15,,,,
Veracruz,2014,15,,,,
Yucatán,2014,15,,,,
Zacatecas,2014,15,,,,
Aguascalientes,2014,16,,,,
Baja California,2014,16,,5.0,14.0,
Baja California Sur,2014,16,,1.0,3.0,
Campeche,2014,16,,,,
Coahuila,2014,16,1.0,11.0,7.0,
Colima,2014,16,,,,
Chiapas,2014,16,,,,
Chihuahua,2014,16,,,,
Distrito Federal,2014,16,,,,
Durango,2014,16,,,,
Guanajuato,2014,16,,,,
Guerrero,2014,16,,1.0,,
Hidalgo,2014,16,,,,
Jalisco,2014,16,,,,
México,2014,16,,,,
Michoacán,2014,16,,,,
Morelos,2014,16,,,,
Nayarit,2014,16,,,,
Nuevo León,2014,16,,,2.0,
Oaxaca,2014,16,,,,
Puebla,2014,16,,,,
Querétaro,2014,16,,,,
Quintana Roo,2014,16,,,,
San Luis Potosí,2014,16,,,,
Sinaloa,2014,16,,,,
Sonora,2014,16,2.0,1.0,8.0,
Tabasco,2014,16,,,,
Tamaulipas,2014,16,,,,
Tlaxcala,2014,16,,,,
Veracruz,2014,16,,,,
Yucatán,2014,16,,,,
Zacatecas,2014,16,,,,
Aguascalientes,2014,17,,,,
Baja California,2014,17,,5.0,14.0,
Baja California Sur,2014,17,,1.0,3.0,
Campeche,2014,17,,,,
Coahuila,2014,17,2.0,12.0,8.0,
Colima,2014,17,,,,
Chiapas,2014,17,,,,
Chihuahua,2014,17,,,,
Distrito Federal,2014,17,,,,
Durango,2014,17,,,,
Guanajuato,2014,17,,,,
Guerrero,2014,17,,1.0,,
Hidalgo,2014,17,,,,
Jalisco,2014,17,,,,
México,2014,17,,,,
Michoacán,2014,17,,,,
Morelos,2014,17,,,,
Nayarit,2014,17,,,,
Nuevo León,2014,17,,,4.0,
Oaxaca,2014,17,,,,
Puebla,2014,17,,,,
Querétaro,2014,17,,,,
Quintana Roo,2014,17,,,,
San Luis Potosí,2014,17,,,,
Sinaloa,2014,17,,,,
Sonora,2014,17,1.0,1.0,9.0,
Tabasco,2014,17,,,,
Tamaulipas,2014,17,,,,
Tlaxcala,2014,17,,,,
Veracruz,2014,17,,,,
Yucatán,2014,17,,,,
Zacatecas,2014,17,,,,
Aguascalientes,2014,18,,,,
Baja California,2014,18,,5.0,14.0,
Baja California Sur,2014,18,1.0,1.0,4.0,
Campeche,2014,18,,,,
Coahuila,2014,18,2.0,12.0,10.0,
Colima,2014,18,,,,
Chiapas,2014,18,,,,
Chihuahua,2014,18,,,,
Distrito Federal,2014,18,,,,
Durango,2014,18,,,,
Guanajuato,2014,18,,,,
Guerrero,2014,18,1.0,2.0,,
Hidalgo,2014,18,,,,
Jalisco,2014,18,,,,
México,2014,18,,,,
Michoacán,2014,18,,,,
Morelos,2014,18,,,,
Nayarit,2014,18,,,,
Nuevo León,2014,18,,,4.0,
Oaxaca,2014,18,,,,
Puebla,2014,18,,,,
Querétaro,2014,18,,,,
Quintana Roo,2014,18,,,,
San Luis Potosí,2014,18,,,,
Sinaloa,2014,18,,,,
Sonora,2014,18,1.0,1.0,10.0,
Tabasco,2014,18,,,,
Tamaulipas,2014,18,,,,
Tlaxcala,2014,18,,,,
Veracruz,2014,18,,,,
Yucatán,2014,18,,,,
Zacatecas,2014,18,,,,
Aguascalientes,2014,19,,,,
Baja California,2014,19,,5.0,14.0,
Baja California Sur,2014,19,,1.0,4.0,
Campeche,2014,19,,,,
Coahuila,2014,19,1.0,12.0,11.0,
Colima,2014,19,,,,
Chiapas,2014,19,,,,
Chihuahua,2014,19,,,,
Distrito Federal,2014,19,,,,
Durango,2014,19,,,,
Guanajuato,2014,19,,,,
Guerrero,2014,19,,2.0,,
Hidalgo,2014,19,,,,
Jalisco,2014,19,,,,
México,2014,19,,,,
Michoacán,2014,19,,,,
Morelos,2014,19,,,,
Nayarit,2014,19,,,,
Nuevo León,2014,19,,,4.0,
Oaxaca,2014,19,,,,
Puebla,2014,19,,,,
Querétaro,2014,19,,,,
Quintana Roo,2014,19,,,,
San Luis Potosí,2014,19,,,,
Sinaloa,2014,19,,,,
Sonora,2014,19,1.0,1.0,11.0,
Tabasco,2014,19,,,,
Tamaulipas,2014,19,,,,
Tlaxcala,2014,19,,,,
Veracruz,2014,19,,,,
Yucatán,2014,19,,,,
Zacatecas,2014,19,,,,
Aguascalientes,2014,20,,,,
Baja California,2014,20,3.0,6.0,16.0,
Baja California Sur,2014,20,1.0,1.0,5.0,
Campeche,2014,20,,,,
Coahuila,2014,20,1.0,13.0,11.0,
Colima,2014,20,,,,
Chiapas,2014,20,,,,
Chihuahua,2014,20,,,,
Distrito Federal,2014,20,,,,
Durango,2014,20,,,,
Guanajuato,2014,20,,,,
Guerrero,2014,20,,2.0,,
Hidalgo,2014,20,,,,
Jalisco,2014,20,,,,
México,2014,20,,,,
Michoacán,2014,20,,,,
Morelos,2014,20,,,,
Nayarit,2014,20,,,,
Nuevo León,2014,20,,,4.0,
Oaxaca,2014,20,,,,
Puebla,2014,20,,,,
Querétaro,2014,20,,,,
Quintana Roo,2014,20,,,,
San Luis Potosí,2014,20,,,,
Sinaloa,2014,20,,,,
Sonora,2014,20,,1.0,11.0,
Tabasco,2014,20,,,,
Tamaulipas,2014,20,,,,
Tlaxcala,2014,20,,,,
Veracruz,2014,20,,,,
Yucatán,2014,20,,,,
Zacatecas,2014,20,,,,
Aguascalientes,2014,21,,,,
Baja California,2014,21,,6.0,16.0,
Baja California Sur,2014,21,,1.0,5.0,
Campeche,2014,21,,,,
Coahuila,2014,21,1.0,13.0,12.0,
Colima,2014,21,,,,
Chiapas,2014,21,,,,
Chihuahua,2014,21,,,,
Distrito Federal,2014,21,,,,
Durango,2014,21,,,,
Guanajuato,2014,21,,,,
Guerrero,2014,21,,2.0,,
Hidalgo,2014,21,,,,
Jalisco,2014,21,,,,
México,2014,21,,,,
Michoacán,2014,21,,,,
Morelos,2014,21,,,,
Nayarit,2014,21,,,,
Nuevo León,2014,21,,,4.0,
Oaxaca,2014,21,,,,
Puebla,2014,21,,,,
Querétaro,2014,21,,,,
Quintana Roo,2014,21,,,,
San Luis Potosí,2014,21,,,,
Sinaloa,2014,21,,,,
Sonora,2014,21,,1.0,11.0,
Tabasco,2014,21,,,,
Tamaulipas,2014,21,,,,
Tlaxcala,2014,21,,,,
Veracruz,2014,21,,,,
Yucatán,2014,21,,,,
Zacatecas,2014,21,,,,
Aguascalientes,2014,22,,,,
Baja California,2014,22,3.0,5.0,13.0,
Baja California Sur,2014,22,,1.0,5.0,
Campeche,2014,22,,,,
Coahuila,2014,22,2.0,13.0,14.0,
Colima,2014,22,,,,
Chiapas,2014,22,,,,
Chihuahua,2014,22,,,,
Distrito Federal,2014,22,,,,
Durango,2014,22,,,,
Guanajuato,2014,22,,,,
Guerrero,2014,22,,2.0,,
Hidalgo,2014,22,,,,
Jalisco,2014,22,,,,
México,2014,22,,,,
Michoacán,2014,22,,,,
Morelos,2014,22,,,,
Nayarit,2014,22,,,,
Nuevo León,2014,22,,,4.0,
Oaxaca,2014,22,,,,
Puebla,2014,22,,,,
Querétaro,2014,22,,,,
Quintana Roo,2014,22,,,,
San Luis Potosí,2014,22,,,,
Sinaloa,2014,22,,,,
Sonora,2014,22,2.0,3.0,12.0,
Tabasco,2014,22,,,,
Tamaulipas,2014,22,,,,
Tlaxcala,2014,22,,,,
Veracruz,2014,22,,,,
Yucatán,2014,22,,,,
Zacatecas,2014,22,,,,
Aguascalientes,2014,23,,,,
Baja California,2014,23,,5.0,13.0,
Baja California Sur,2014,23,1.0,1.0,6.0,
Campeche,2014,23,,,,
Coahuila,2014,23,4.0,16.0,15.0,
Colima,2014,23,,,,
Chiapas,2014,23,,,,
Chihuahua,2014,23,,,,
Distrito Federal,2014,23,,,,
Durango,2014,23,,,,
Guanajuato,2014,23,,,,
Guerrero,2014,23,,2.0,,
Hidalgo,2014,23,,,,
Jalisco,2014,23,,,,
México,2014,23,,,,
Michoacán,2014,23,,,,
Morelos,2014,23,,,,
Nayarit,2014,23,,,,
Nuevo León,2014,23,,,4.0,
Oaxaca,2014,23,,,,
Puebla,2014,23,,,,
Querétaro,2014,23,,,,
Quintana Roo,2014,23,,,,
San Luis Potosí,2014,23,,,,
Sinaloa,2014,23,,,,
Sonora,2014,23,3.0,5.0,13.0,
Tabasco,2014,23,,,,
Tamaulipas,2014,23,,,,
Tlaxcala,2014,23,,,,
Veracruz,2014,23,,,,
Yucatán,2014,23,,,,
Zacatecas,2014,23,,,,
Aguascalientes,2014,24,,,,
Baja California,2014,24,3.0,7.0,14.0,
Baja California Sur,2014,24,2.0,1.0,8.0,
Campeche,2014,24,,,,
Coahuila,2014,24,,16.0,15.0,
Colima,2014,24,,,,
Chiapas,2014,24,,,,
Chihuahua,2014,24,,,,
Distrito Federal,2014,24,,,,
Durango,2014,24,,,,
Guanajuato,2014,24,,,,
Guerrero,2014,24,,2.0,,
Hidalgo,2014,24,,,,
Jalisco,2014,24,,,,
México,2014,24,,,,
Michoacán,2014,24,,,,
Morelos,2014,24,,,,
Nayarit,2014,24,,,,
Nuevo León,2014,24,,,4.0,
Oaxaca,2014,24,,,,
Puebla,2014,24,,,,
Querétaro,2014,24,,,,
Quintana Roo,2014,24,,,,
San Luis Potosí,2014,24,,,,
Sinaloa,2014,24,,,,
Sonora,2014,24,2.0,7.0,13.0,
Tabasco,2014,24,,,,
Tamaulipas,2014,24,,,,
Tlaxcala,2014,24,,,,
Veracruz,2014,24,,,,
Yucatán,2014,24,,,,
Zacatecas,2014,24,,,1.0,
Aguascalientes,2014,25,,,,
Baja California,2014,25,1.0,8.0,14.0,
Baja California Sur,2014,25,,1.0,8.0,
Campeche,2014,25,,,,
Coahuila,2014,25,1.0,16.0,17.0,
Colima,2014,25,,,,
Chiapas,2014,25,,,,
Chihuahua,2014,25,,,,
Distrito Federal,2014,25,,,,
Durango,2014,25,,,,
Guanajuato,2014,25,,,,
Guerrero,2014,25,,2.0,,
Hidalgo,2014,25,,,,
Jalisco,2014,25,,,,
México,2014,25,,,,
Michoacán,2014,25,,,,
Morelos,2014,25,,,,
Nayarit,2014,25,,,,
Nuevo León,2014,25,,,4.0,
Oaxaca,2014,25,,,,
Puebla,2014,25,,,,
Querétaro,2014,25,,,,
Quintana Roo,2014,25,,,,
San Luis Potosí,2014,25,,,,
Sinaloa,2014,25,,,,
Sonora,2014,25,2.0,7.0,15.0,
Tabasco,2014,25,,,,
Tamaulipas,2014,25,,,,
Tlaxcala,2014,25,,,,
Veracruz,2014,25,,,,
Yucatán,2014,25,,,,
Zacatecas,2014,25,,,,
Aguascalientes,2014,26,,,,
Baja California,2014,26,,10.0,17.0,
Baja California Sur,2014,26,,1.0,8.0,
Campeche,2014,26,,,,
Coahuila,2014,26,1.0,16.0,18.0,
Colima,2014,26,,,,
Chiapas,2014,26,,,,
Chihuahua,2014,26,,,,
Distrito Federal,2014,26,,,,
Durango,2014,26,,,,
Guanajuato,2014,26,,,,
Guerrero,2014,26,,2.0,,
Hidalgo,2014,26,,,,
Jalisco,2014,26,,,,
México,2014,26,,,,
Michoacán,2014,26,,,,
Morelos,2014,26,,,,
Nayarit,2014,26,,,,
Nuevo León,2014,26,,,4.0,
Oaxaca,2014,26,,,,
Puebla,2014,26,,,,
Querétaro,2014,26,,,,
Quintana Roo,2014,26,,,,
San Luis Potosí,2014,26,,,,
Sinaloa,2014,26,,,,
Sonora,2014,26,1.0,8.0,16.0,
Tabasco,2014,26,,,,
Tamaulipas,2014,26,,,,
Tlaxcala,2014,26,,,,
Veracruz,2014,26,,,,
Yucatán,2014,26,,,,
Zacatecas,2014,26,,,,
Aguascalientes,2014,27,,,,
Baja California,2014,27,2.0,10.0,19.0,
Baja California Sur,2014,27,2.0,2.0,9.0,
Campeche,2014,27,,,,
Coahuila,2014,27,,16.0,19.0,
Colima,2014,27,,,,
Chiapas,2014,27,,,,
Chihuahua,2014,27,,,,
Distrito Federal,2014,27,,,,
Durango,2014,27,,,,
Guanajuato,2014,27,,,,
Guerrero,2014,27,,2.0,,
Hidalgo,2014,27,,,,
Jalisco,2014,27,,,,
México,2014,27,,,,
Michoacán,2014,27,,,,
Morelos,2014,27,,,,
Nayarit,2014,27,,,,
Nuevo León,2014,27,,,4.0,
Oaxaca,2014,27,,,,
Puebla,2014,27,,,,
Querétaro,2014,27,,,,
Quintana Roo,2014,27,,,,
San Luis Potosí,2014,27,,,,
Sinaloa,2014,27,,,,
Sonora,2014,27,8.0,8.0,25.0,
Tabasco,2014,27,,,,
Tamaulipas,2014,27,,,,
Tlaxcala,2014,27,,,,
Veracruz,2014,27,,,,
Yucatán,2014,27,,,,
Zacatecas,2014,27,,,,
Aguascalientes,2014,28,,,,
Baja California,2014,28,1.0,10.0,20.0,
Baja California Sur,2014,28,5.0,3.0,13.0,
Campeche,2014,28,,,,
Coahuila,2014,28,1.0,16.0,20.0,
Colima,2014,28,,,,
Chiapas,2014,28,,,,
Chihuahua,2014,28,,,,
Distrito Federal,2014,28,,,,
Durango,2014,28,,,,
Guanajuato,2014,28,,,,
Guerrero,2014,28,,2.0,,
Hidalgo,2014,28,,,,
Jalisco,2014,28,,,,
México,2014,28,,,,
Michoacán,2014,28,,,,
Morelos,2014,28,,,,
Nayarit,2014,28,,,,
Nuevo León,2014,28,,,4.0,
Oaxaca,2014,28,,,,
Puebla,2014,28,,,,
Querétaro,2014,28,,,,
Quintana Roo,2014,28,,,,
San Luis Potosí,2014,28,,,,
Sinaloa,2014,28,,,,
Sonora,2014,28,1.0,8.0,22.0,
Tabasco,2014,28,,,,
Tamaulipas,2014,28,,,,
Tlaxcala,2014,28,,,,
Veracruz,2014,28,,,,
Yucatán,2014,28,,,,
Zacatecas,2014,28,,,,
Aguascalientes,2014,29,,,,
Baja California,2014,29,,10.0,20.0,
Baja California Sur,2014,29,1.0,3.0,14.0,
Campeche,2014,29,,,,
Coahuila,2014,29,2.0,17.0,21.0,
Colima,2014,29,,,,
Chiapas,2014,29,,,,
Chihuahua,2014,29,,,,
